BEDSCode,school_name,address,city,state,zip,longitude,latitude
331500226378,BAIS ESTHER SCHOOL 3,945 39TH ST,BROOKLYN,NY,11219,-73.9938154,40.6454569
331500226466,GAN YISROEL,13 CHURCH AVE,BROOKLYN,NY,11218,-73.9827734,40.6416055
331500226470,BOBOVER YESHIVA BNEI ZION,1149 38TH ST,BROOKLYN,NY,11218,-73.9881911,40.6432247
331500228921,YESHIVA BOYAN,1205 44TH ST,BROOKLYN,NY,112192021,-73.99112,40.6392212
331500228974,BAIS BROCHO OF KARLIN STOLIN,4314 10TH AVE,BROOKLYN,NY,112191853,-73.9958057,40.6421535
331500229003,BAIS YAAKOV FAIGEH SCHONBERGER,1169 43RD ST,BROOKLYN,NY,112191216,-73.991313,40.6402645
331500229762,SHEMA KOLAINU-HEAR OUR VOICES,4302 NEW UTRECHT AVE,BROOKLYN,NY,112191881,-73.9946186,40.641816
331500229996,YESHIVA BETH JOSEPH ZVI DUSHINSKY,910 BEDFORD AVE,BROOKLYN,NY,11205,-73.9562568,40.6934457
331500606365,MARY MCDOWELL FRIENDS - MIDDLE,133-135 SUMMIT ST,BROOKLYN,NY,11231,-74.001372,40.68187
331500606366,MARY MCDOWELL FRIENDS - UPPER,23 SIDNEY PL,BROOKLYN,NY,11201,-73.9942284,40.692068
331500609288,MARY MCDOWELL FRIENDS SCHOOL-ELEMENT,20 BERGEN ST,BROOKLYN,NY,112016302,-73.9926904,40.6873099
331500629494,AL-NOOR SCHOOL,675 4TH AVE,BROOKLYN,NY,112321241,-73.9949859,40.6629007
331500629786,AL-MADINAH SCHOOL,383 3RD AVE,BROOKLYN,NY,112152706,-73.9885354,40.6742193
331500629812,AL MADRASA AL ISLAMIYA,5224 3RD AVE,BROOKLYN,NY,112201741,-74.0164613,40.6462903
331500716881,A FANTIS PAROCHIAL SCHOOL,195 STATE ST,BROOKLYN,NY,112015757,-73.9913407,40.6903122
331500860878,HELLENIC CLASSICAL CHARTER SCHOOL,646 5TH AVE,BROOKLYN,NY,112155401,-73.992254,40.662985
331500860927,PAVE ACADEMY CHARTER SCHOOL,732 HENRY ST,BROOKLYN,NY,112313229,-74.003372,40.675936
331500860935,BROOKLYN PROSPECT CHARTER-CSD 15,3002 FORT HAMILTON PKWY,BROOKLYN,NY,11218,-73.97872,40.647893
331500860953,SUMMIT ACADEMY CHARTER SCHOOL,27 HUNTINGTON ST,BROOKLYN,NY,11231,-74.005151,40.677914
331500861011,BROOKLYN URBAN GARDEN CHARTER SCHOOL,500 19TH ST,BROOKLYN,NY,11215,-73.982624,40.656202
331500861016,NEW DAWN CHARTER HIGH SCHOOL,760 DEKALB AVE,BROOKLYN,NY,11216,-73.946093,40.691606
331500861023,SUCCESS ACADEMY CS-COBBLE HILL,284 BALTIC ST-LOWER LEVEL,BROOKLYN,NY,11201,-73.993293,40.685006
331500861093,SUCCESS ACADEMY CHARTER SCHOOL-NYC 7,101 PINE ST-6TH FL,NEW YORK,NY,10005,-74.0056252,40.7047303
331500861156,BROOKLYN RISE CHARTER SCHOOL,475 53RD ST-2ND FL,BROOKLYN,NY,11220,-74.01214,40.643747
331500861158,LEEP DUAL LANGUAGE ACADEMY CHARTER,5323 5TH AVE-2ND FL,BROOKLYN,NY,11220,-74.012089,40.642877
331500861162,BROOKLYN PROSPECT CHARTER -CSD 15.2,3002 FORT HAMILTON PKWY,BROOKLYN,NY,11218,-73.97872,40.647893
331500995639,YALDEINU SCHOOL (THE),1600 63RD ST,BROOKLYN,NY,11204,-73.9932673,40.6226875
331500995687,INTERNATIONAL SCHOOL OF BROOKLYN,477 COURT ST,BROOKLYN,NY,11231,-73.9982685,40.676527
331500996130,WILLIAMSBURG NORTHSIDE SCHOOL,299 N 7TH ST,BROOKLYN,NY,11211,-73.9528471,40.7149199
331500996181,BASIS INDEPENDENT BROOKLYN,556 COLUMBIA ST,BROOKLYN,NY,11231,-74.009029,40.6730919
331500996927,PACKER COLLEGIATE INSTITUTE,170 JORALEMON ST,BROOKLYN,NY,112014396,-73.9923257,40.6925202
331500999568,BROOKLYN HTS MONTESSORI SCHOOL,185 COURT ST,BROOKLYN,NY,112016444,-73.9927133,40.687912
331500999756,STERLING SCHOOL (THE),299 PACIFIC ST,BROOKLYN,NY,112016317,-73.9885578,40.6878024
331600010005,PS 5 DR RONALD MCNAIR,820 HANCOCK ST,BROOKLYN,NY,11233,-73.92197,40.685241
331600010021,PS 21 CRISPUS ATTUCKS,180 CHAUNCEY ST,BROOKLYN,NY,11233,-73.926673,40.68035
331600010025,PS 25 EUBIE BLAKE SCHOOL,787 LAFAYETTE AVE,BROOKLYN,NY,11221,-73.940749,40.691472
331600010026,PS 26 JESSE OWENS,1014 LAFAYETTE AVE,BROOKLYN,NY,11221,-73.9317,40.6921
331600010026,PS 26 JESSE OWENS,1014 LAFAYETTE AVE,BROOKLYN,NY,11221,-73.9317,40.6921
331600010035,MS 35 STEPHEN DECATUR,272 MCDONOUGH ST,BROOKLYN,NY,11233,-73.935891,40.681528
331600010040,PS 40 GEORGE W CARVER,265 RALPH AVE,BROOKLYN,NY,11233,-73.921099,40.680239
331600010057,WHITELAW REID ACAD ARTS-BUSINESS,125 STUYVESANT AVE,BROOKLYN,NY,11221,-73.932254,40.691467
331600010081,PS 81 THADDEUS STEVENS,990 DEKALB AVE,BROOKLYN,NY,11221,-73.935123,40.692866
331600010243,PS 243 WEEKSVILLE SCHOOL (THE),1580 DEAN ST,BROOKLYN,NY,11213,-73.935093,40.675675
331600010262,PS 262 EL HAJJ MALIK EL SHABAZZ,500 MACON ST,BROOKLYN,NY,11233,-73.930132,40.682949
331600010267,"MS 267 MATH, SCIENCE & TECHNOLOGY",800 GATES AVE,BROOKLYN,NY,11221,-73.932066,40.68797
331600010308,PS 308 CLARA CARDWELL,616 QUINCY ST,BROOKLYN,NY,11221,-73.935509,40.688323
331600010309,PS 309 GEORGE E WIBECAN PREP,794 MONROE ST,BROOKLYN,NY,11221,-73.924422,40.6881
331600010335,PS 335 GRANVILLE T WOODS,130 ROCHESTER AVE,BROOKLYN,NY,11213,-73.928673,40.674491
331600010627,BRIGHTER CHOICE COMMUNITY SCHOOL,280 HART ST,BROOKLYN,NY,11206,-73.941278,40.693654
331600010628,BROOKLYN BROWNSTONE SCHOOL,272 MACDONOUGH ST,BROOKLYN,NY,11233,-73.935891,40.681528
331600010681,MADIBA PREP MIDDLE SCHOOL,1014 LAFAYETTE AVE,BROOKLYN,NY,11221,-73.9317,40.6921
331600010681,MADIBA PREP MIDDLE SCHOOL,1014 LAFAYETTE AVE,BROOKLYN,NY,11221,-73.9317,40.6921
331600010898,BROOKLYN GREEN SCHOOL (THE),130 ROCHESTER AVE,BROOKLYN,NY,11213,-73.928673,40.674491
331600011455,BOYS AND GIRLS HIGH SCHOOL,1700 FULTON ST,BROOKLYN,NY,112131299,-73.931604,40.678478
331600011498,BROOKLYN HIGH SCHOOL-LAW AND TECH,1396 BROADWAY,BROOKLYN,NY,11221,-73.920603,40.688399
331600011669,RESEARCH AND SERVICE HIGH SCHOOL,1700 FULTON ST,BROOKLYN,NY,11213,-73.931604,40.678478
331600011688,BROOKYLN ACAD OF GLOBAL FINANCE (THE,125 STUYVESANT AVE,BROOKLYN,NY,11221,-73.932254,40.691467
331600011765,NELSON MANDELA HIGH SCHOOL,1700 FULTON ST,BROOKLYN,NY,11213,-73.931604,40.678478
331600226373,UTA 656,82 LEE AVE,BROOKLYN,NY,11211,-73.959603,40.7049719
331600226483,YESHIVA DNITRA,1005 BEDFORD AVE,BROOKLYN,NY,11205,-73.9548498,40.6896719
331600859595,CHARLES CHURN CHRISTIAN ACADEMY,1052 GREENE AVE,BROOKLYN,NY,11221,-73.925648,40.6911479
331600860847,BROOKLYN EXCELSIOR CHARTER SCH,856 QUINCY ST,BROOKLYN,NY,112213612,-73.925087,40.689569
331600860860,EXCELLENCE BOYS CHAR SCH-BED STUY,225 PATCHEN AVE,BROOKLYN,NY,11233,-73.925851,40.683446
331600860918,BEDFORD STUY COLLEGIATE CHARTER SCH,800 GATES AVE-4TH FL,BROOKLYN,NY,112212203,-73.932066,40.68797
331600860924,LA CIMA CHARTER SCHOOL,800 GATES AVE,BROOKLYN,NY,112212203,-73.932066,40.68797
331600860938,EXCELLENCE GIRLS CHARTER SCHOOL,794 MONROE ST-3RD FL,BROOKLYN,NY,112213501,-73.924422,40.6881
331600860971,BEDFORD STUY NEW BEGINNINGS CHARTER,82 LEWIS AVE,BROOKLYN,NY,11206,-73.937717,40.694676
331600860975,EMBER CHARTER SCHOOL,616 QUINCY ST-3RD FL,BROOKLYN,NY,11221,-73.935509,40.688323
331600861003,LAUNCH EXPEDITIONARY LRNING CHARTER,1580 DEAN ST-3RD FL,BROOKLYN,NY,11213,-73.935093,40.675675
331600861082,ACHIEVEMENT FIRST CHARTER SCHOOL 10,1485 PACIFIC ST,BROOKLYN,NY,11216,-73.9421816,40.6777423
331600861085,ACHIEVEMENT FIRST CHARTER SCHOOL 11,1485 PACIFIC ST,BROOKLYN,NY,11216,-73.9421816,40.6777423
331600861095,SUCCESS ACADEMY CS-BED STUY 3,787 LAFAYETTE AVE,BROOKLYN,NY,11221,-73.940749,40.691472
331600861112,BROOKLYN EMERGING LEADERS ACADEMY CS,125 STUYVESANT AVE-RM 213,BROOKLYN,NY,11221,-73.932254,40.691467
331700010002,PARKSIDE PREP ACADEMY,655 PARKSIDE AVE,BROOKLYN,NY,11226,-73.951575,40.656423
331700010006,NORMA ADAMS CLEMONS ACADEMY,43 SNYDER AVE,BROOKLYN,NY,11226,-73.956279,40.648973
331700010012,DR JACQUELINE PEEK-DAVIS SCHOOL,430 HOWARD AVE,BROOKLYN,NY,11233,-73.920095,40.673124
331700010061,MS 61 DR GLADSTONE H ATWELL,400 EMPIRE BLVD,BROOKLYN,NY,11225,-73.949198,40.663605
331700010091,PS 91 ALBANY AVENUE SCHOOL (THE),532 ALBANY AVE,BROOKLYN,NY,11203,-73.940707,40.661806
331700010092,PS 92 ADRIAN HEGEMAN,601 PARKSIDE AVE,BROOKLYN,NY,11226,-73.95381,40.656276
331700010138,PS 138,760 PROSPECT PL,BROOKLYN,NY,11216,-73.951559,40.673943
331700010138,PS 138,760 PROSPECT PL,BROOKLYN,NY,11216,-73.951559,40.673943
331700010161,PS 161 CROWN (THE),330 CROWN ST,BROOKLYN,NY,11225,-73.949243,40.665757
331700010181,PS 181,1023 NEW YORK AVE,BROOKLYN,NY,11203,-73.945883,40.648217
331700010189,PS 189 BILINGUAL CENTER (THE),1100 E NEW YORK AVE,BROOKLYN,NY,11212,-73.925435,40.665228
331700010191,PS 191 PAUL ROBESON,1600 PARK PL,BROOKLYN,NY,11233,-73.924127,40.67173
331700010221,PS 221 TOUSSAINT L'OUVERTURE,791 EMPIRE BLVD,BROOKLYN,NY,11213,-73.935753,40.663964
331700010241,PS 241 EMMA L JOHNSTON,976 PRESIDENT ST,BROOKLYN,NY,11225,-73.960924,40.668913
331700010246,MS 246 WALT WHITMAN,72 VERONICA PL,BROOKLYN,NY,11226,-73.95348,40.648352
331700010249,PS 249 CATON (THE),18 MARLBOROUGH RD,BROOKLYN,NY,11226,-73.966456,40.649509
331700010289,PS 289 GEORGE V BROWER,900 ST MARKS AVE,BROOKLYN,NY,11213,-73.942401,40.674244
331700010316,PS 316 ELIJAH STROUD,750 CLASSON AVE,BROOKLYN,NY,11238,-73.961418,40.674685
331700010340,IS 340,227 STERLING PL,BROOKLYN,NY,11238,-73.970315,40.676357
331700010352,EBBETS FIELD MIDDLE SCHOOL,46 MCKEEVER PL,BROOKLYN,NY,11225,-73.959484,40.665199
331700010353,ELIJAH STROUD MIDDLE SCHOOL,750 CLASSON AVE,BROOKLYN,NY,11238,-73.961418,40.674685
331700010354,SCHOOL OF INTEGRATED LRNING (THE),1224 PARK PL,BROOKLYN,NY,11213,-73.937601,40.67229
331700010375,PS 375 JACKIE ROBINSON SCHOOL,46 MCKEEVER PL,BROOKLYN,NY,11225,-73.959484,40.665199
331700010394,MS 394,188 ROCHESTER AVE,BROOKLYN,NY,11213,-73.928917,40.67271
331700010397,PS 397 FOSTER-LAURIE,490 FENIMORE ST,BROOKLYN,NY,11203,-73.946358,40.658663
331700010398,PS 398 WALTER WEAVER,60 E 94TH ST,BROOKLYN,NY,11212,-73.927979,40.663388
331700010399,PS 399 STANLEY EUGENE CLARKE,2707 ALBERMARLE RD,BROOKLYN,NY,11226,-73.951664,40.648277
331700010484,RONALD EDMONDS LEARNING CTR II,430 HOWARD AVE,BROOKLYN,NY,11233,-73.920095,40.673124
331700010532,NEW BRIDGES ELEMENTARY,1025 EASTERN PKWY,BROOKLYN,NY,11213,-73.934316,40.669557
331700010705,BROOKLYN ARTS AND SCIENCE ELEMENTARY,443 ST MARKS AVE,BROOKLYN,NY,11238,-73.960093,40.6771
331700010722,NEW HEIGHTS MIDDLE SCHOOL,790 E NEW YORK AVE,BROOKLYN,NY,11203,-73.936313,40.662092
331700010770,PS 770 NEW AMERICAN ACADEMY,60 E 94TH ST,BROOKLYN,NY,11212,-73.927979,40.663388
331700011122,PATHWAYS TECH EARLY COLLEGE HIGH SCH,150 ALBANY AVE,BROOKLYN,NY,11213,-73.939282,40.675905
331700011382,ACAD FOR COLLEGE PREP AND CAREER EXP,911 FLATBUSH AVE,BROOKLYN,NY,11226,-73.957173,40.649602
331700011408,ACADEMY OF HOSPITALITY AND TOURISM,911 FLATBUSH AVE,BROOKLYN,NY,11226,-73.957173,40.649602
331700011524,INTERNTL HS AT PROSPECT HGHTS,883 CLASSON AVE,BROOKLYN,NY,11225,-73.960689,40.669805
331700011528,HIGH SCH FOR GLOBAL CITIZENSHIP,883 CLASSON AVE,BROOKLYN,NY,11225,-73.960689,40.669805
331700011531,SCHOOL FOR HUMAN RIGHTS (THE),600 KINGSTON AVE,BROOKLYN,NY,11203,-73.943839,40.658671
331700011537,HIGH SCHOOL-YOUTH & COMM DVLPMNT,911 FLATBUSH AVE,BROOKLYN,NY,11226,-73.957173,40.649602
331700011539,HIGH SCHOOL-SVC & LRNG,911 FLATBUSH AVE,BROOKLYN,NY,11226,-73.957173,40.649602
331700011543,"SCIENCE, TECH & RESEARCH EARLY COLLE",911 FLATBUSH AVE,BROOKLYN,NY,11226,-73.957173,40.649602
331700011546,HS FOR PUBLIC SERVICE-HEROES OF TOM,600 KINGSTON AVE,BROOKLYN,NY,11203,-73.943839,40.658671
331700011547,BROOKLYN ACADEMY OF SCI & ENVIRON,883 CLASSON AVE,BROOKLYN,NY,11225,-73.960689,40.669805
331700011548,BROOKLYN SCHOOL FOR MUSIC & THEATER,883 CLASSON AVE,BROOKLYN,NY,11225,-73.960689,40.669805
331700011568,BROWNSVILLE  ACADEMY HIGH SCHOOL,1150 E NEW YORK AVE,BROOKLYN,NY,11212,-73.923881,40.666251
331700011590,MEDGAR EVERS COLLEGE PREP SCHOOL,1186 CARROLL ST,BROOKLYN,NY,112252201,-73.951823,40.66679
331700011600,CLARA BARTON HIGH SCHOOL,901 CLASSON AVE,BROOKLYN,NY,112251098,-73.960689,40.669805
331700011646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,402 EASTERN PKWY,BROOKLYN,NY,11225,-73.955188,40.669561
331700011745,BROOKLYN INSTITUTE FOR LIBERAL ARTS,600 KINGSTON AVE,BROOKLYN,NY,11203,-73.943839,40.658671
331700011751,ACADEMY FOR HEALTH CAREERS,150 ALBANY AVE,BROOKLYN,NY,11213,-73.939282,40.675905
331700126043,ST FRANCIS OF ASSISI CATHOLIC ACA,400 LINCOLN RD,BROOKLYN,NY,112254306,-73.9490701,40.6614833
331700126050,ST GREGORY THE GREAT CATHOLIC ACADEM,2520 CHURCH AVE,BROOKLYN,NY,11226,-73.953754,40.6500888
331700129970,BROOKLYN JESUIT PREP,560 STERLING PL,BROOKLYN,NY,112384802,-73.9601827,40.6737299
331700207384,BETH RIVKAH HIGH SCHOOL,310 CROWN ST,BROOKLYN,NY,112253004,-73.9498508,40.6659617
331700225617,CONGREGATION OHR MENACHEM,1729 PRESIDENT ST,BROOKLYN,NY,112135038,-73.9296502,40.6671759
331700225979,BNOS CHOMESH ACADEMY,540 E NEW YORK AVE,BROOKLYN,NY,11225,-73.9447535,40.6617197
331700226302,ATERES CHAYA,242A ALBANY AVE,BROOKLYN,NY,11213,-73.939442,40.672315
331700226429,GAN ACADEMY,440 CROWN ST,BROOKLYN,NY,11213,-73.9445386,40.6658058
331700226448,LAMPLIGHTERS YESHIVAH,196 ALBANY AVE,BROOKLYN,NY,11213,-73.9392427,40.6739208
331700226450,CONGREGATION OHR MENACHEM,1729 PRESIDENT ST,BROOKLYN,NY,11213,-73.9296502,40.6671759
331700226465,CHABAD GIRLS ACADEMY,823 EASTERN PKWY,BROOKLYN,NY,11213,-73.940995,40.669798
331700226494,OHLEI TORAH HIGH SCHOOL,417 TROY AVE,BROOKLYN,NY,11213,-73.936856,40.6641717
331700226524,BETH RIVKAH SCHOOL,310 CROWN ST,BROOKLYN,NY,112254407,-73.9498508,40.6659617
331700227690,OHOLEI TORAH ELEMENTARY,667 EASTERN PKY,BROOKLYN,NY,112133310,-73.9457638,40.6700567
331700229397,UNITED LUBAVITCHER YESHIVA,570 CROWN ST,BROOKLYN,NY,112135202,-73.9396101,40.6653166
331700229743,YESHIVA BEIS CHAYA MUSHKA,1505 CARROLL ST,BROOKLYN,NY,112134513,-73.9371761,40.6666321
331700229779,"BNOS MENACHEM, INC",739 E NEW YORK AVE,BROOKLYN,NY,112031201,-73.9380551,40.6625496
331700229949,DARCHAI MENACHEM INC,432 RUTLAND RD,BROOKLYN,NY,112031504,-73.9462067,40.6595411
331700305781,EPIPHANY LUTHERAN ELEMENTARY SCHOOL,721 LINCOLN PL,BROOKLYN,NY,11216,-73.9524223,40.6711196
331700437979,HEBRON SDA BILINGUAL SCHOOL,920 PARK PL,BROOKLYN,NY,11213,-73.9466822,40.6728152
331700509551,PEOPLE'S CATHEDRAL OF BROOKLYN,1492 ST JOHN'S PL,BROOKLYN,NY,11213,-73.928977,40.670191
331700528070,ST MARK'S DAY SCHOOL,1346 PRESIDENT ST,BROOKLYN,NY,112134335,-73.9449372,40.6674658
331700805027,M A C A D E M Y,1313 UNION ST,BROOKLYN,NY,11225,-73.9486197,40.6690426
331700809374,MT MORIAH CHRISTIAN ACADEMY,1149 EASTERN PKY,BROOKLYN,NY,11213,-73.9301726,40.6691711
331700860841,EXPLORE CHARTER SCHOOL,655 PARKSIDE AVE,BROOKLYN,NY,11226,-73.951575,40.656423
331700860879,ACHIEVEMENT FIRST CROWN HEIGHTS,790 E NEW YORK AVE,BROOKLYN,NY,11203,-73.936313,40.662092
331700860882,KIPP AMP CHARTER SCHOOL,1224 PARK PL-4TH FL,BROOKLYN,NY,11213,-73.937601,40.67229
331700860950,EXPLORE EMPOWER CHARTER SCH,188 ROCHESTER AVE,BROOKLYN,NY,112133102,-73.928917,40.67271
331700861007,NEW VISIONS AIM CHARTER HS I,1150 E NEW YORK AVE,BROOKLYN,NY,11212,-73.9239496,40.6662946
331700861027,EXPLORE EXCEED CHARTER SCHOOL,443 ST MARKS AVE-RM 114,BROOKLYN,NY,11238,-73.960093,40.6771
331700861038,EXPLORE ENVISION CHARTER SCHOOL,20 JAY ST-STE 504,BROOKLYN,NY,11201,-73.9867893,40.7040297
331700861040,SUCCESS ACAD CHARTER SCH-PROSPECT,801 PARK PL-4TH FL,BROOKLYN,NY,11216,-73.951559,40.673943
331700861040,SUCCESS ACAD CHARTER SCH-PROSPECT,801 PARK PL-4TH FL,BROOKLYN,NY,11216,-73.951559,40.673943
331700861041,SUCCESS ACAD CHARTER SCH-CROWN HGTS,330 CROWN ST-5TH FL,BROOKLYN,NY,11225,-73.949243,40.665757
331700861047,EXPLORE ENRICH CHARTER SCHOOL,20 JAY ST-STE 504,BROOKLYN,NY,11201,-73.9867893,40.7040297
331700861086,ACHIEVEMENT FIRST VOYAGER CHARTER,601 PARKSIDE AVE,BROOKLYN,NY,11226,-73.95381,40.656276
331700861094,SUCCESS ACADEMY CS-FLATBUSH,15 SNYDER AVE,BROOKLYN,NY,11226,-73.957501,40.64879
331700861164,LEFFERTS GARDENS ASCEND CHARTER,870 ALBANY AVE,BROOKLYN,NY,11203,-73.939706,40.652671
331700861165,EAST FLATBUSH ASCEND CHARTER,870 ALBANY AVE,BROOKLYN,NY,11203,-73.939706,40.652671
331700995590,MARY BOBB LEARNING ACADEMY,1187 NOSTRAND AVE,BROOKLYN,NY,112255911,-73.950246,40.6583769
331700996159,LEFFERTS GARDENS MONTESSORI,559 ROGERS AVE,BROOKLYN,NY,11225,-73.9530308,40.6581908
331700997089,ST FRANCIS DE SALES-DEAF-BROOKLYN,260 EASTERN PKY,BROOKLYN,NY,112251101,-73.9608343,40.6707849
331700997636,LEAGUE SCHOOL,567 KINGSTON AVE,BROOKLYN,NY,11203,-73.9419063,40.6596913
331700999190,PHYL'S ACADEMY PREP SCHOOL,3520 TILDEN AVE,BROOKLYN,NY,112033912,-73.9436114,40.6468353
331700999382,ARISTA PREP SCHOOL,275 KINGSTON AVE,BROOKLYN,NY,112133402,-73.9418521,40.6702237
331700999781,LITTLE FLOWER PREP SCHOOL,755 EASTERN PKWY,BROOKLYN,NY,11213,-73.9433528,40.6699263
331700999901,STARS & KNIGHTS DAY SCHOOL,414 UTICA AVE,BROOKLYN,NY,11213,-73.9318718,40.6642345
331800010066,PS 66,845 E 96TH ST,BROOKLYN,NY,11236,-73.907064,40.648749
331800010068,IS 68 ISAAC BILDERSEE,956 E 82ND ST,BROOKLYN,NY,112363831,-73.911215,40.635388
331800010114,PS 114 RYDER ELEMENTARY,1077 REMSEN AVE,BROOKLYN,NY,112363468,-73.90788,40.642684
331800010115,PS 115 DANIEL MUCATEL SCHOOL,1500 E 92ND ST,BROOKLYN,NY,112365008,-73.897896,40.634861
331800010135,PS 135 SHELDON A BROOKNER,684 LINDEN BLVD,BROOKLYN,NY,112033298,-73.932949,40.653093
331800010208,PS 208 ELSA EBELING,4801 AVE D,BROOKLYN,NY,112035840,-73.930898,40.6427
331800010211,IS 211 JOHN WILSON,1001 E 100TH ST,BROOKLYN,NY,112364400,-73.895224,40.642931
331800010219,PS 219 KENNEDY-KING,1060 CLARKSON AVE,BROOKLYN,NY,112122099,-73.922296,40.658834
331800010233,PS 233 LANGSTON HUGHES,9301 AVE B,BROOKLYN,NY,112361199,-73.914282,40.651642
331800010235,PS 235 JANICE MARIE KNIGHT SCHOOL,525 LENOX RD,BROOKLYN,NY,112032014,-73.940922,40.655337
331800010244,PS 244 RICHARD R GREEN,5404 TILDEN AVE,BROOKLYN,NY,112034699,-73.925592,40.647851
331800010268,PS 268 EMMA LAZARUS,133 E 53RD ST,BROOKLYN,NY,112032599,-73.92756,40.657421
331800010272,PS 272 CURTIS ESTABROOK,101-24 SEAVIEW AVE,BROOKLYN,NY,112365599,-73.886373,40.635542
331800010276,PS 276 LOUIS MARSHALL,1070 E 83RD ST,BROOKLYN,NY,112364500,-73.908436,40.634005
331800010279,PS 279 HERMAN SCHREIBER,1070 E 104TH ST,BROOKLYN,NY,112364500,-73.892797,40.644134
331800010285,IS 285 MEYER LEVIN,5909 BEVERLY RD,BROOKLYN,NY,112035499,-73.920784,40.647818
331800010285,IS 285 MEYER LEVIN,5909 BEVERLY RD,BROOKLYN,NY,112035499,-73.920784,40.647818
331800010366,SCIENCE & MEDICINE MIDDLE SCHOOL,965 E 107TH ST,BROOKLYN,NY,11236,-73.891743,40.647396
331800010581,"MS OF MEDIA, LAW, FINE ARTS",905 WINTHROP ST,BROOKLYN,NY,11203,-73.928744,40.659088
331800010588,MIDDLE SCHOOL FOR ART AND PHILOSOPHY,1084 LENOX RD,BROOKLYN,NY,11212,-73.919818,40.657712
331800010763,BROOKLYN SCIENCE AND ENGINEERING ACA,5404 TILDEN AVE,BROOKLYN,NY,11203,-73.925592,40.647851
331800011563,IT TAKES A VILLAGE ACADEMY,5800 TILDEN AVE,BROOKLYN,NY,11203,-73.922212,40.647728
331800011566,BROOKLYN COMMUNITY HS-EXCEL-EQUITY,6565 FLATLANDS AVE,BROOKLYN,NY,11236,-73.916927,40.634451
331800011567,BROOKLYN THEATRE ARTS HIGH SCHOOL,6565 FLATLANDS AVE,BROOKLYN,NY,11236,-73.916927,40.634451
331800011569,KURT HAHN EXPEDITIONARY LRNING SCH,5800 TILDEN AVE,BROOKLYN,NY,11203,-73.922212,40.647728
331800011576,VICTORY COLLEGIATE HIGH SCHOOL,6565 FLATLANDS AVE,BROOKLYN,NY,11236,-73.916927,40.634451
331800011578,BROOKLYN BRIDGE ACADEMY,6565 FLATLANDS AVE,BROOKLYN,NY,11236,-73.916927,40.634451
331800011617,HS FOR INNOVATION -ADVERTISING/MEDIA,1600 ROCKAWAY PKWY,BROOKLYN,NY,11236,-73.898601,40.640543
331800011629,CULTURAL ACADEMY-ARTS AND SCIENCES,5800 TILDEN AVE,BROOKLYN,NY,11203,-73.922212,40.647728
331800011633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,1600 ROCKAWAY PKWY,BROOKLYN,NY,11236,-73.898601,40.640543
331800011635,OLYMPUS ACADEMY,755 E 100TH ST,BROOKLYN,NY,11236,-73.898607,40.645965
331800011635,OLYMPUS ACADEMY,755 E 100TH ST,BROOKLYN,NY,11236,-73.898607,40.645965
331800011637,ACAD FOR CONSERVATION & ENVIRONMENT,6565 FLATLANDS AVE,BROOKLYN,NY,11236,-73.916927,40.634451
331800011642,URBAN ACTION ACADEMY,1600 ROCKAWAY PKWY,BROOKLYN,NY,11236,-73.898601,40.640543
331800011673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,9517 KINGS HWY,BROOKLYN,NY,11212,-73.920658,40.659914
331800126092,NAZARETH REGIONAL HIGH SCHOOL,475 E 57TH ST,BROOKLYN,NY,112032610,-73.9222962,40.6437953
331800126133,ST CATHERINE GENOA-ST THERESE LISIEU,4410 AVE D,BROOKLYN,NY,112035726,-73.9343606,40.64146
331800127161,OUR LADY OF TRUST CATHOLIC ACADEMY,1696 CANARSIE RD,BROOKLYN,NY,112365418,-73.8908332,40.6313061
331800225971,YESHIVA GEDOLAH OHR YISROEL,8800 SEAVIEW AVE,BROOKLYN,NY,112365141,-73.8965291,40.6297217
331800226147,EISEK HATORAH D'RACHMISTRIVKA,8101 AVE K,BROOKLYN,NY,11236,-73.9088604,40.6330411
331800226277,CONGREGATION MACHNA SHALVA - 2,1362 49TH ST,BROOKLYN,NY,11219,-73.9906473,40.6339245
331800226447,HEBREW ACADEMY FOR SPEC CHLDRN,555 REMSEN AVE,BROOKLYN,NY,11236,-73.919862,40.6531513
331800229152,BAIS MEIR,1327 38TH ST,BROOKLYN,NY,11218,-73.9846099,40.640706
331800329923,GREAT COMMISSION CHRISTIAN SCHOOL,1187 E 92ND ST,BROOKLYN,NY,112363929,-73.9039013,40.6408063
331800437980,FLATBUSH SDA SCHOOL,5810 SNYDER AVE,BROOKLYN,NY,11203,-73.9220665,40.6503731
331800438510,EXCELSIOR ELEMENTARY SCHOOL,418 E 45TH ST,BROOKLYN,NY,11203,-73.9353851,40.6511871
331800809307,BATTALION CHRISTIAN ACADEMY,661 LINDEN BLVD,BROOKLYN,NY,112033211,-73.9339155,40.6539157
331800860702,EXPLORE EXCEL CHARTER SCHOOL,1077 REMSEN AVE,BROOKLYN,NY,11236,-73.90788,40.642684
331800860908,KINGS COLLEGIATE CHARTER SCHOOL,905 WINTHROP ST,BROOKLYN,NY,112031930,-73.919818,40.657712
331800860916,BROOKLYN ASCEND CHARTER SCHOOL,205 ROCKAWAY PKWY-2ND FL,BROOKLYN,NY,11212,-73.92044,40.661945
